"id","site","timestamp","year","place","dataset","exists","digital","public","online","free","machinereadable","bulk","openlicence","uptodate","url","format","licenseurl","dateavailable","officialtitle","publisher","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score"
"e2bb248b-e36a-4a96-8a99-7a6d799d5d41","us-city","2016-08-10T14:49:05","2016","santamonica","web-analytics","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.smgov.net/Public-Services/Web-Analytics/8dh4-6epx","CSV, Excel, PDF, JSON, Socrata API",,,"City of Santa Monica website analytics ","City of Santa Monica Information Systems Department ","Yes","Yes","City of Santa Monica web analytics as provided by Google Analytics refreshed on a daily basis. Real-time dashboard of data is available via http://analytics.smgov.net. 

No license info provided. ","City of Santa Monica web analytics as provided by Google Analytics refreshed on a daily basis. Real-time dashboard of data is available via http://analytics.smgov.net. ","Yes","No","Behrang Abadi","Vyki Englert","70"
"b4d6d4bc-735d-4d90-9c6f-6f99d56de3ce","us-city","2016-09-15T21:37:56","2016","santamonica","service-requests","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.smgov.net/Public-Services/Closed-GovOutreach-Submissions/tsas-mvez","Excel, CSV, API, PDF, RSS, XML, Socrata API",,,"Closed GovOutreach Requests - GovOutreach is the City of Santa Monica's 311 System.","City of Santa Monica","Yes","Yes","No license information provided. Dataset updates daily",,"Yes","No","Kegan Maher","Vyki Englert","70"
"faef3c2d-f6f8-4452-9acf-fed1dfe1d547","us-city","2016-08-10T14:57:08","2016","santamonica","spending","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.smgov.net/Finance/Biennial-Operating-Budget/3tip-pxpi","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML, Socrata API","https://data.smgov.net/Finance/CIP-Budget-and-Expenditure/uywi-9ehj/about",,"Biennial Operating Budget - Includes operating budget expenditures and revenues only. Does not include capital expenditures (CIP).","City of Santa Monica Finance Department","Yes","Yes","Operating budget expenditures for Fiscal Year 2013 - 2017","Operating budget expenditures for Fiscal Year 2013 - 2017","Yes","Yes","Behrang Abadi","Vyki Englert","100"
"80e80171-351f-4b06-ba52-33bc83e489d6","us-city","2016-09-15T21:34:40","2016","santamonica","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.smgov.net/Permits-Licenses/Active-Business-Licenses/wpc4-2j2n","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://data.smgov.net/Permits-Licenses/Active-Business-Licenses/wpc4-2j2n/about",,"Active Business Licenses","Finance Department","Yes","Yes","Listing of currently licensed businesses, updated daily. ","Listing of all active business licenses in the city. ","Yes","Yes","Kegan Maher","Vyki Englert","100"
"7dfc8b62-0356-410a-a77b-44a51cf93e15","us-city","2016-09-15T21:35:25","2016","santamonica","construction-permits","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.smgov.net/Permits-Licenses/Active-Building-Safety-Permits/kpzy-s8rg","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML, Socrata API","https://data.smgov.net/Permits-Licenses/Active-Building-Safety-Permits/tru8-ueks/about",,"Active Building and Safety Permits","Planning and Community Development Department","Yes","Yes","Complete listing of updated permits from the Building and Safety Division updated daily.",,"Yes","Yes","Kegan Maher","Vyki Englert","100"
"2313330e-7a72-477c-9b48-d1b6bbdc2cd6","us-city","2016-09-15T21:47:50","2016","santamonica","food-safety","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://www.lapublichealth.org/rating/","CSV, CSV for Excel, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://data.lacounty.gov/Public-Health/LOS-ANGELES-COUNTY-RESTAURANTS-AND-MARKETS-VIOLATI/b9ey-v6ni/about",,"Environmental Health Inspection Results","LA County Department of Public Health","Yes","Yes","Relevant data is provided by local authority County of Los Angeles. Link is accurate.","The data available in bulk form (in HTML format) are the restaurant rating scores (from 1-100), restaurant name, last inspection date, a ""description"" (which includes a range of seats--e.g. 0 to 30 or 31 to 60--and risk level--e.g. high, moderate, or low), an address, city, and zip code.

The restaurant violations are available in bulk, as a downloadable export from the html search interface. 

The violations and the points scale are not explained well (if at all). Under the violations sections available data include Inspection Date, Inspection Type, Score (1-100), Grade (e.g. A, B, or C), and Violation Count.  

The facility details are also segregated by date, with those rated prior to July 1, 2013 (http://www.lapublichealth.org/rating/) and those rated afterward (here: https://ehservices.publichealth.lacounty.gov/ezsearch).
","Yes","Yes","Kegan Maher","Vyki Englert","100"
"d1827173-421d-475c-956b-7251a52367a3","us-city","2016-08-18T00:11:27","2016","santamonica","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.smgov.net/Permits-Licenses/Zoning/7gfc-8vva","KML, KMZ, Shaefile, GeoJSON, CSV, JSON, API",,,"Zoning Map","City of Santa Monica Information Systems Department","Yes","Yes","Data is up to date and in appropriate format.","The zoning ordinance translates the City of Santa Monica’s General Plan into specific regulations. The current zoning ordinance was adopted in 1988 with many permanent amendments being passed since. With the adoption of the 2010 Land Use and Circulation Element a comprehensive Zoning Update project was undertaken.","Yes","No","Behrang Abadi","Vyki Englert","70"
"cb7635a8-dc7a-44e1-8c2f-aa0f01ee8cf3","us-city","2016-09-15T21:28:51","2016","santamonica","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.smgov.net/Public-Safety/Police-Calls-for-Service/ia9m-wspt","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://data.smgov.net/Public-Safety/Police-Calls-for-Service/ia9m-wspt/about",,"Police Calls for Service. Includes requests for police service made by the public, as well as officer-initiated activity.","Santa Monica Police Department","Yes","Yes","Crime is potentially a different, but subset of police calls for service. Accepting as the census does not define what is or is not the crime dataset. The dataset referenced in up to date",,"Yes","Yes","Kegan Maher","Vyki Englert","100"
"be0be45f-4e4f-4f58-8824-9533fd0096e3","us-city","2016-08-10T14:45:57","2016","santamonica","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.smgov.net/dataset/Assessor-Parcels-Data-2015/sa4y-7yah","CSV, Excel, PDF, JSON, API",,,"Santa Monica Parcel Data  from 2006 through 2015. ","Los Angeles County Assessor's Office","Yes","Yes","Accepting -- This is a subset for the City of Santa Monica of the parcel data published and maintained by the local authority, Los Angeles County.","Parcel data as provided by the LA County Assessor's Office. Santa Monica staff transformed data publicly available on the LA County open data portal to emit only parcels located within Santa Monica boundaries. ","Yes","No","Behrang Abadi","Vyki Englert","70"
"3246217d-f457-466f-a2ec-e9a78ede828e","us-city","2016-10-01T17:18:22","2016","denton","contracts","Yes","Yes","Yes","Yes","Yes","Unsure","Unsure",,"Unsure","http://www.cityofdenton.com/departments-services/departments-g-p/materials-management-purchasing-distribution-center-/contracts",,,,"Denton City provide a list of active procurement contracts. Various types of contracts are obtained to ensure the best value while effectively utilizing taxpayers and utility ratepayers' dollars.","City of Denton Materials Management / Purchasing Center ","Yes","Yes",,"There is a contract database accessible by search interface and a list of active contracts in PDF format. The search system is available in http://www2.cityofdenton.com/PublicWebLink/Welcome.aspx?dbid=3&cr=1 ","Yes","No","Abdulrahman Habib","Abdulrahman Habib","35"
"dc382902-5e0a-4bd0-bbe8-4be9ccf8b51b","us-city","2016-10-01T16:53:07","2016","denton","business-listings","Yes","Yes","Yes","Yes","Yes","Unsure","No",,"Unsure","http://business.denton-chamber.org/list",,,,"Business Directory ","City of Denton Chamber of Commerce","Yes","Yes",,"City of Denton Chamber of Commerce publishes their members directory. ","Yes","No","Abdulrahman Habib","Abdulrahman Habib","35"
"1fe0cbbb-7850-4cf2-9ca9-46a194e6ef8a","us-city","2016-10-01T16:34:23","2016","denton","construction-permits","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.cityofdenton.com/departments-services/departments-a-f/building-inspections/monthly-reports",,,,"Monthly and weekly building permit reports since 2014.","City of Denton Building Inspections Department","Yes","Yes",,"Monthly economic reports are also available on http://dentonedp.com/monthlyannual-reports ","Yes","No","Abdulrahman Habib","Abdulrahman Habib","45"
"78dc2a38-40d9-486f-87b0-5474521f58d0","us-city","2016-10-01T15:38:07","2016","denton","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.cityofdenton.com/departments-services/departments-a-f/consumer-health/restaurant-scores",,,,"Consumer Health Department publish their inspection scores in PDF.","Consumer Health Department","Yes","Yes",,"Restaurants scores are available on monthly bases. Historical data is also available but in PDF format.","Yes","No","Abdulrahman Habib","Abdulrahman Habib","45"
"b88f89a6-2bd8-4b4a-8ef4-9f61eed81bab","us-city","2016-10-01T15:26:38","2016","denton","transit","Yes","Yes","Yes","Yes","Yes","Unsure","Unsure",,"Yes","https://www.dcta.net/routes-schedules",,,,"The Denton County Transportation Authority (DCTA) offers several services data include local buses, rail, and demand response/paratransit service","Denton County Transportation Authority","Yes","Yes",,"Must of the information is available in PDF format and within HTML pages. All information are update regularly and the website is up today. There is also a mobile app that can show exact location of the train and other services. https://www.dcta.net/routes-schedules/wheres-my-ride ","Yes","No","Abdulrahman Habib","Abdulrahman Habib","45"
"e0fe1c99-36e7-4b82-8711-f2ef572bfa6d","us-city","2016-10-01T15:04:49","2016","denton","budget","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Yes","http://data.cityofdenton.com/dataset/city-of-denton-operating-budget","CSV",,,"2015-2016 budget is also available in CSV format","City of Denton Finance Department","Yes","Yes",,"Financial reports annual and by quarters are available since 2011 in PDF format.  The documents are full reports with financial summaries, text, and graphs. The main page for all financial reports is 
http://www.cityofdenton.com/departments-services/departments-a-f/finance ","Yes","No","Abdulrahman Habib","Abdulrahman Habib","60"
"fcc34a0e-d47e-4543-a713-db81ed74adbe","us-city","2016-10-01T14:49:13","2016","denton","zoning","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Unsure","http://www.cityofdenton.com/home/showdocument?id=3783",,,,"Zoning Districts Map","City of Denton Engineering Department","Yes","Yes",,"The maps are a graphic representation (PDF) prepared by the City of Denton, Engineering GIS Department and are intended for use only as reference. There are multiple documents and maps available in PDF format. For example City Boundaries, Planning, and detailed zoning maps. http://www.cityofdenton.com/departments-services/utility-and-cip-engineering/printable-maps ","Yes","No","Abdulrahman Habib","Abdulrahman Habib","45"
"a26a67a3-9996-4ff0-80f2-514588f72113","us-city","2014-03-26T16:54:29","2014","raleigh","food-safety","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","anonymous","anonymous","0"
"1a87d043-d9ae-4cad-b42d-dab12a6eea19","us-city","2014-03-02T22:56:36","2014","raleigh","assessment","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Jason Hare","Jason Hare","0"
"a09dd163-7546-4c30-943b-06ae10277e71","us-city","2016-09-30T21:31:20","2016","denton","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Yes","http://communitycrimemap.com/?agency=Denton,TX","Geodata",,,"Crime Data","Denton Police Department","Yes","Yes",,"City of Denton Police Department publishes selected crime data on the city open data website http://data.dentontxgis.opendata.arcgis.com 
To confirm the data source click on the Metadata tab and It shows that data is provided by Denton Police Department. It also show the size of data set and last update date. ","Yes","No","Abdulrahman Habib","Abdulrahman Habib","60"
"ce0670b7-4edc-41b8-9ebc-57981e312fea","us-city","2016-06-11T13:59:00","2016","austin","assessment","Yes","Yes","Yes","Yes","Unsure","No","Unsure",,"Yes","http://propaccess.traviscad.org/clientdb/?cid=1",,,,"Account Search","Travis County Appraisal District","Yes","Yes","The submission adds more details and is accurate.","Tax bills, receipts and payment plans are available online. Begin by searching for your account below. February 1, 2016 is the 2015 property tax deadline.

The Travis County Office is also providing delinquent tax roll data 
https://tax-office.traviscountytx.gov/online-services/view-open-data

There are two ways to get data:

- Bulk data is available for purchase
- An online interface allows a small number of properties to be queried at a time by searching owner, address, account number or business name","Yes","No","Andy Wilson","Dawuq L","30"
"d7b79074-f2ad-4131-b6df-a181059ee0d2","us-city","2015-08-07T01:25:14","2015","hartford","construction-permits","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.hartford.gov/Housing-Development/BuildingandTradesPermits_01012011_Current/xphn-bw56","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, AND XML","http://creativecommons.org/publicdomain/zero/1.0/legalcode",," BuildingandTradesPermits_01012011_Current Building and Trades Permits 1/01/2011 to Current. Updated nightly.","City of Hartford - bflodine@hartford.gov","Yes","Yes",,,"Yes","Yes","Brett Flodine","Brett Flodine","100"
"ff8a654c-279c-410e-8af3-817c81d02121","us-city","2014-03-26T15:53:40","2014","arlington","contracts","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://egov.arlingtonva.us/purchasing/Contracts.asp","PDF",,,,"Arlington County Department of Management and Finance, Purchasing Office","Yes","Yes",,"Most data is contained in image-only PDFs.","Yes","No","Dylan Barlett","Dylan Barlett","45"
"df6c4c96-e8a4-47e2-9391-3358dda43c9e","us-city","2016-09-07T13:29:37","2016","jacksonville","business-listings","Yes","Yes","No","No","No","No","No",,"No",,,"http://www.coj.net/all-of-coj/site-policies.aspx",,"Local Business Tax Receipt  information available as a Master File, Weekly Listing or Monthly Listing.  A local business tax receipt is required by Florida state law in order to do business in the county. ","Duval County Tax Collector","Yes","Yes","Updated and reviewed to include some feedback via email and also the open license tied to the data. ","Tax Collector Website available file information -> http://www.coj.net/departments/tax-collector/files-available-for-download

The business listing information Master File located on the link above includes all active Local Business Tax Receipts, regardless of the date issued and is information in scope of the business listings data set.  Inactive/closed business tax accounts are not included in any list they provide. There is a monthly file available for free but only covers businesses that paid for the month covered and the weekly file only covers those that paid last week. 

Since the master file is the target and it's pay for upon request for a CD containing files, it lead the reasoning for the data set questions primarily being marked as ""no"". 

Data Layout: You can get a sense of the data of the master file looking at the monthly file and also the excel companion file covering the data layout here -> http://www.coj.net/Departments/Tax-Collector/Docs/dd_olmonthly_paid_record_layout.aspx

I inquired on licensing of the data and it was communicated it was public information. Additionally the bottom paragraph of the URL provided highlights there limit of liability to any use of the data loosely indicating it's open for us unrestricted. 

There are no plans to make the master file free and available to the public. 

Contact Information for reference for information.

David E. Suchey, CFCA
Manager, Local Business Tax & Delinquent TPP
Michael Corrigan - Tax Collector
231 E. Forsyth St, Suite 130 
Jacksonville, FL 32202 
(904) 630-7043 
(904) 630-1432 fax 
dsuchey@coj.net 

Taxcollector@coj.net

This data does cover Jacksonville Beach, Atlantic Beach, Neptune Beach and Baldwin. 


","Yes","No","Brandon Warner","Brandon Warner","40"
