"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"21063","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21065","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",8.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21065","5","1022","73","0","2015","A","",6,39,1585361,348291,5352,773,40221,"",1.71,0.84,0.58,0.76,0.26,0.68,0.68,"",-1,-14.3,1,2.6,57712,3.8,48904,16.3,604,12.7,5,0.7,282,0.7
"21067","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21067","3","1022","73","0","2015","A","",6,242,6473960,0,0,515,26789,"",1.05,1.37,1.36,0.00,0.00,1.00,0.99,"",0,0.0,0,0.0,-124418,-1.9,0,0.0,0,0.0,-8,-1.5,-430,-1.6
"21067","5","1022","73","0","2015","A","",208,4842,216153221,56617072,1831394,858,44637,"",1.22,1.29,0.69,1.23,1.22,0.54,0.54,"",-1,-0.5,-311,-6.0,-10477755,-4.6,-1101801,-1.9,-185394,-9.2,12,1.4,659,1.5
"21069","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",5.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21069","5","1022","73","0","2015","A","",5,17,799192,159227,4279,882,45887,"",0.98,0.28,0.24,0.25,0.21,0.82,0.82,"",0,0.0,-1,-5.6,44175,5.9,-1274,-0.8,1732,68.0,56,6.8,2948,6.9
"21071","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21071","5","1022","73","0","2015","A","",12,382,15890850,4131663,61342,801,41635,"",0.70,1.76,1.09,1.71,0.69,0.62,0.62,"",-3,-20.0,-9,-2.3,1023977,6.9,93386,2.3,-7658,-11.1,70,9.6,3612,9.5
"21073","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",15.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21073","3","1022","73","0","2015","A","",3,118,5348826,0,0,874,45425,"",2.99,3.99,7.50,0.00,0.00,1.88,1.88,"",0,0.0,-8,-6.3,-128869,-2.4,0,0.0,0,0.0,36,4.3,1836,4.2
"21073","5","1022","73","0","2015","A","",29,320,17322273,3346173,92609,1042,54203,"",0.97,0.51,0.37,0.63,0.57,0.73,0.73,"",3,11.5,-22,-6.4,-346891,-2.0,48682,1.5,-40743,-30.6,50,5.0,2602,5.0
"21075","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",9.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21075","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
"21077","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",12.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21077","5","1022","73","0","2015","A","N",3,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21079","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",6.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21079","5","1022","73","0","2015","A","",6,23,1102220,237926,4340,935,48627,"",1.26,0.51,0.41,0.41,0.19,0.81,0.81,"",1,20.0,1,4.5,128044,13.1,6632,2.9,-30,-0.7,77,9.0,4008,9.0
"21081","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21081","5","1022","73","0","2015","A","",4,26,1476067,266500,11189,1085,56410,"",0.53,0.27,0.23,0.25,0.29,0.87,0.87,"",-1,-20.0,-3,-10.3,-255001,-14.7,-89010,-25.0,2316,26.1,-47,-4.2,-2437,-4.1
"21083","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",33.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21083","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21083","5","1022","73","0","2015","A","",10,125,5435287,1257501,18695,838,43569,"",0.72,0.59,0.41,0.49,0.25,0.69,0.69,"",0,0.0,-19,-13.2,-247123,-4.3,-30013,-2.3,-374,-2.0,78,10.3,4062,10.3
"21085","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21085","5","1022","73","0","2015","A","",11,32,1302438,357681,7128,779,40490,"",1.05,0.21,0.15,0.21,0.09,0.70,0.70,"",0,0.0,-3,-8.6,8747,0.7,22222,6.6,-801,-10.1,72,10.2,3703,10.1
"21087","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",9.72,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21087","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21089","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21089","5","1022","73","0","2015","A","",5,67,3353425,726056,12429,970,50427,"",0.52,0.44,0.32,0.48,0.27,0.74,0.74,"",0,0.0,4,6.3,276622,9.0,54426,8.1,-1335,-9.7,32,3.4,1653,3.4
"21091","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",9.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21091","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"21093","1","1022","73","0","2015","A","",1,7,286182,0,0,826,42927,"",24.06,3.14,2.26,0.00,0.00,0.76,0.76,"",0,0.0,0,0.0,-3600,-1.2,0,0.0,0,0.0,57,7.4,2957,7.4
"21093","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",9.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21093","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21093","5","1022","73","0","2015","A","",41,823,38034156,9183427,215406,889,46237,"",0.82,0.89,0.56,0.87,0.65,0.63,0.63,"",3,7.9,-17,-2.0,10296,0.0,144495,1.6,-104804,-32.7,18,2.1,957,2.1
"21095","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21095","5","1022","73","0","2015","A","",11,42,1655038,453060,8922,750,39019,"",1.26,0.34,0.21,0.38,0.21,0.62,0.62,"",-1,-8.3,-6,-12.5,-88982,-5.1,-23953,-5.0,-693,-7.2,51,7.3,2685,7.4
"21097","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",5.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21097","5","1022","73","0","2015","A","",4,50,1345900,493525,8036,519,26963,"",0.72,0.53,0.21,0.44,0.24,0.39,0.39,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21099","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",5.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21099","5","1022","73","0","2015","A","",4,36,674123,342792,9076,363,18901,"",0.75,0.37,0.11,0.28,0.22,0.31,0.31,"",0,0.0,-1,-2.7,-53571,-7.4,16793,5.2,-287,-3.1,-13,-3.5,-634,-3.2
"21101","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",24.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21101","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21101","5","1022","73","0","2015","A","",11,200,7800670,1998860,56598,750,38987,"",0.57,0.51,0.28,0.39,0.32,0.55,0.55,"",-1,-8.3,-2,-1.0,-296461,-3.7,-34020,-1.7,-3103,-5.2,-21,-2.7,-1081,-2.7
"21103","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",6.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21103","5","1022","73","0","2015","A","",3,10,511360,109245,3596,983,51136,"",0.63,0.19,0.15,0.19,0.23,0.80,0.80,"",0,0.0,-5,-33.3,-343550,-40.2,-45171,-29.3,-1599,-30.8,-83,-7.8,-4318,-7.8
"21105","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"21107","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",26.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21107","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21107","5","1022","73","0","2015","A","",12,89,3305467,920556,23928,715,37175,"",0.68,0.26,0.13,0.23,0.17,0.50,0.50,"",-3,-20.0,-52,-36.9,-2788789,-45.8,-538755,-36.9,-20542,-46.2,-119,-14.3,-6200,-14.3
"21109","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",11.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21109","5","1022","73","0","2015","A","",5,54,2538374,584500,7602,908,47226,"",1.97,1.58,1.29,1.79,0.62,0.82,0.82,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21111","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21111","5","1022","73","0","2015","A","",384,7827,466431484,85329217,2823740,1146,59591,"",0.97,0.88,0.57,0.71,0.66,0.65,0.65,"",-6,-1.5,-437,-5.3,-37462217,-7.4,-3116253,-3.5,-709500,-20.1,-27,-2.3,-1386,-2.3
"21113","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21113","5","1022","73","0","2015","A","",19,118,3652315,1208313,21912,595,30952,"",0.92,0.37,0.17,0.31,0.15,0.45,0.45,"",1,5.6,24,25.5,748436,25.8,396079,48.8,4442,25.4,0,0.0,32,0.1
"21115","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21115","5","1022","73","0","2015","A","",11,130,6241379,1373876,23904,922,47949,"",1.26,1.18,0.97,1.10,0.74,0.82,0.82,"",1,10.0,3,2.4,203031,3.4,70488,5.4,3370,16.4,6,0.7,340,0.7
"21117","3","1022","73","0","2015","A","",4,188,5462357,0,0,558,29004,"",1.83,3.14,3.20,0.00,0.00,1.02,1.02,"",0,0.0,-4,-2.1,-37538,-0.7,0,0.0,0,0.0,7,1.3,334,1.2
"21117","5","1022","73","0","2015","A","",59,282,19972706,3840799,76669,1360,70721,"",0.91,0.22,0.18,0.26,0.17,0.80,0.80,"",1,1.7,-50,-15.1,-9737289,-32.8,-130306,-3.3,-40549,-34.6,-363,-21.1,-18879,-21.1
"21119","5","1022","73","0","2015","A","",5,109,4208170,1128675,13754,742,38578,"",1.16,2.27,1.45,2.67,0.74,0.64,0.64,"",1,25.0,1,0.9,-260468,-5.8,44329,4.1,977,7.6,-52,-6.5,-2735,-6.6
"21121","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21121","5","1022","73","0","2015","A","",7,122,4375244,1301127,40446,692,35986,"",0.77,0.81,0.51,0.80,0.72,0.64,0.64,"",1,16.7,7,6.1,218556,5.3,78899,6.5,4003,11.0,-4,-0.6,-212,-0.6
"21123","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",6.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21123","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21125","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",2.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21125","5","1022","73","0","2015","A","",19,747,20269133,8534052,525108,522,27125,"",0.82,1.48,0.65,1.20,1.86,0.44,0.44,"",0,0.0,-53,-6.6,-2728368,-11.9,213756,2.6,52323,11.1,-31,-5.6,-1622,-5.6
"21127","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",6.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21127","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21129","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",11.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21129","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"21131","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",10.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21131","5","1022","73","0","2015","A","N",4,0,0,0,0,0,0,"N",1.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21133","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21133","5","1022","73","0","2015","A","",7,62,2084781,664214,26333,648,33671,"",0.94,0.70,0.38,0.72,0.77,0.54,0.54,"",0,0.0,2,3.3,121591,6.2,23379,3.6,10749,69.0,20,3.2,997,3.1
"21135","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",9.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21135","5","1022","73","0","2015","A","",5,10,535789,129001,2572,1039,54029,"",1.60,0.25,0.25,0.31,0.17,1.00,1.00,"",-1,-16.7,1,11.1,78965,17.3,51561,66.6,968,60.3,44,4.4,2313,4.5
"21137","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21137","5","1022","73","0","2015","A","N",3,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21139","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21141","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21141","5","1022","73","0","2015","A","",6,66,2525770,597595,9538,737,38318,"",0.63,0.41,0.22,0.29,0.14,0.53,0.53,"",-1,-14.3,-4,-5.7,16160,0.6,32420,5.7,-199,-2.0,49,7.1,2552,7.1
"21143","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",9.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21143","5","1022","73","0","2015","A","",3,7,142973,37795,811,423,21996,"",0.92,0.15,0.06,0.10,0.07,0.43,0.43,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21145","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21145","5","1022","73","0","2015","A","",33,795,40601224,8039414,177568,983,51092,"",0.85,1.04,0.71,0.84,0.59,0.69,0.69,"",-2,-5.7,22,2.8,667875,1.7,-41046,-0.5,15699,9.7,-11,-1.1,-585,-1.1
"21147","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",7.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21147","5","1022","73","0","2015","A","N",4,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"21149","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",8.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21149","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21151","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",14.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21151","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21151","5","1022","73","0","2015","A","",25,363,11871939,3742532,105368,629,32683,"",0.79,0.54,0.26,0.50,0.37,0.49,0.49,"",-2,-7.4,-6,-1.6,-736626,-5.8,-137578,-3.5,-3820,-3.5,-28,-4.3,-1487,-4.4
"21153","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",8.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21153","5","1022","73","0","2015","A","N",3,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21155","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21155","5","1022","73","0","2015","A","",5,31,913613,329688,10266,567,29471,"",0.66,0.19,0.08,0.14,0.10,0.44,0.44,"",0,0.0,3,10.7,50357,5.8,1756,0.5,512,5.2,-26,-4.4,-1360,-4.4
"21157","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21157","5","1022","73","0","2015","A","",13,97,3890272,944488,33179,770,40037,"",1.03,0.44,0.20,0.31,0.23,0.46,0.46,"",1,8.3,0,0.0,184101,5.0,24416,2.7,3927,13.4,32,4.3,1664,4.3
"21159","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",8.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21159","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
"21161","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21161","5","1022","73","0","2015","A","",8,79,2766571,863302,12171,678,35243,"",0.92,0.45,0.22,0.36,0.14,0.49,0.49,"",-2,-20.0,-14,-15.1,-439460,-13.7,5236,0.6,-3109,-20.3,16,2.4,800,2.3
"21163","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21163","5","1022","73","0","2015","A","",5,101,5063275,1182870,20572,962,50049,"",0.72,1.24,0.97,1.28,0.60,0.78,0.78,"",0,0.0,0,0.0,22594,0.4,18711,1.6,-10,0.0,3,0.3,182,0.4
"21165","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",18.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21167","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21167","5","1022","73","0","2015","A","",7,36,1378952,414731,8029,728,37866,"",0.91,0.29,0.14,0.27,0.15,0.47,0.47,"",1,16.7,-1,-2.7,107560,8.5,13292,3.3,388,5.1,61,9.1,3192,9.2
"21169","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",10.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21169","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21171","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",6.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21171","5","1022","73","0","2015","A","",6,15,612575,276961,4354,764,39735,"",1.39,0.24,0.19,0.41,0.18,0.74,0.74,"",0,0.0,-1,-6.2,52880,9.4,71000,34.5,-352,-7.5,88,13.0,4571,13.0
"21173","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21173","5","1022","73","0","2015","A","",8,88,3004308,888627,17837,655,34075,"",0.73,0.41,0.21,0.31,0.15,0.52,0.52,"",0,0.0,-6,-6.4,-23743,-0.8,32617,3.8,-254,-1.4,38,6.2,2004,6.2
"21175","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",8.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21175","5","1022","73","0","2015","A","N",3,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21177","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21177","5","1022","73","0","2015","A","",7,67,1921763,655111,16815,554,28826,"",0.70,0.38,0.14,0.32,0.19,0.37,0.37,"",-3,-30.0,-30,-30.9,-762784,-28.4,-237599,-26.6,-7448,-30.7,23,4.3,1221,4.4
"21179","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21179","5","1022","73","0","2015","A","",13,112,4139572,1220699,28771,709,36851,"",0.68,0.38,0.20,0.31,0.21,0.53,0.53,"",-1,-7.1,-1,-0.9,-62254,-1.5,-54011,-4.2,-1772,-5.8,-8,-1.1,-416,-1.1
"21181","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",18.03,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21181","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21183","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21183","5","1022","73","0","2015","A","",5,56,2128986,599691,16224,738,38360,"",0.75,0.38,0.25,0.33,0.28,0.65,0.65,"",-4,-44.4,-7,-11.1,-375790,-15.0,-96294,-13.8,-3791,-18.9,-30,-3.9,-1557,-3.9
"21185","3","1022","73","0","2015","A","",5,49,1007917,0,0,398,20711,"",5.80,3.50,3.06,0.00,0.00,0.88,0.88,"",0,0.0,0,0.0,57252,6.0,0,0.0,0,0.0,26,7.0,1375,7.1
"21185","5","1022","73","0","2015","A","",19,156,10711013,1888631,44882,1324,68844,"",0.74,0.53,0.50,0.55,0.37,0.95,0.95,"",-2,-9.5,-3,-1.9,781858,7.9,86688,4.8,-7389,-14.1,122,10.1,6364,10.2
"21187","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",15.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21187","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"21189","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",22.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21189","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21191","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",8.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21191","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21193","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21193","5","1022","73","0","2015","A","",8,92,4053290,845393,14755,848,44097,"",0.60,0.39,0.25,0.34,0.17,0.65,0.65,"",-5,-38.5,-9,-8.9,-174459,-4.1,-114323,-11.9,-2325,-13.6,42,5.2,2169,5.2
"21195","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",17.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21195","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
